Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,City_Country,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Person,Returned,Sales_Target,Latitude,Longitude,Geo
6742,CA-2014-144029,26.05.2017,31.05.2017,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,"Chicago, Illinois, United States",Illinois,60623,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.39,3,0.20,3.18,Kelly Williams,No,116,41.85,-87.65,"[41.85,-87.65]"
6740,CA-2014-144029,26.05.2017,31.05.2017,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,"Chicago, Illinois, United States",Illinois,60623,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",102.62,3,0.20,7.70,Kelly Williams,No,116,41.85,-87.65,"[41.85,-87.65]"
2761,CA-2014-129574,26.05.2017,29.05.2017,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,"Murray, Utah, United States",Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.40,5,0.00,23.23,Anna Andreadi,No,44,40.666,-111.887,"[40.666,-111.887]"
9577,CA-2015-143147,26.05.2018,28.05.2018,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,"San Antonio, Texas, United States",Texas,78207,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,2,0.40,-79.91,Kelly Williams,No,380,29.424,-98.493,"[29.424,-98.493]"
9576,CA-2015-143147,26.05.2018,28.05.2018,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,"San Antonio, Texas, United States",Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.69,1,0.30,-28.69,Kelly Williams,No,208,29.424,-98.493,"[29.424,-98.493]"
9578,CA-2015-143147,26.05.2018,28.05.2018,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,"San Antonio, Texas, United States",Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",104.93,5,0.30,-4.50,Kelly Williams,No,208,29.424,-98.493,"[29.424,-98.493]"
4606,US-2015-113327,26.05.2018,29.05.2018,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,"Jacksonville, North Carolina, United States",North Carolina,28540,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.94,7,0.20,50.38,Cassandra Brandow,No,166,34.754,-77.43,"[34.754,-77.43]"
4605,US-2015-113327,26.05.2018,29.05.2018,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,"Jacksonville, North Carolina, United States",North Carolina,28540,South,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.22,2,0.20,4.43,Cassandra Brandow,No,160,34.754,-77.43,"[34.754,-77.43]"
4603,US-2015-113327,26.05.2018,29.05.2018,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,"Jacksonville, North Carolina, United States",North Carolina,28540,South,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,18.27,1,0.20,5.94,Cassandra Brandow,No,160,34.754,-77.43,"[34.754,-77.43]"
4604,US-2015-113327,26.05.2018,29.05.2018,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,"Jacksonville, North Carolina, United States",North Carolina,28540,South,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,153.73,4,0.20,53.80,Cassandra Brandow,No,160,34.754,-77.43,"[34.754,-77.43]"
7295,CA-2015-148964,26.05.2018,31.05.2018,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bellevue,"Bellevue, Washington, United States",Washington,98006,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,0.00,7.89,Anna Andreadi,No,208,47.61,-122.2,"[47.61,-122.2]"
6605,CA-2016-148852,26.05.2019,31.05.2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,"Santa Ana, California, United States",California,92704,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0.00,0.00,Anna Andreadi,No,,33.745,-117.867,"[33.745,-117.867]"
6606,CA-2016-148852,26.05.2019,31.05.2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,"Santa Ana, California, United States",California,92704,West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,45.36,7,0.00,21.77,Anna Andreadi,No,,33.745,-117.867,"[33.745,-117.867]"
1639,CA-2016-157266,26.05.2019,01.06.2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,"Washington, District of Columbia, United States",District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0.00,9.33,Chuck Magee,No,,38.895,-77.036,"[38.895,-77.036]"
1640,CA-2016-157266,26.05.2019,01.06.2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,"Washington, District of Columbia, United States",District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0.00,4.43,Chuck Magee,No,,38.895,-77.036,"[38.895,-77.036]"
1641,CA-2016-157266,26.05.2019,01.06.2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,"Washington, District of Columbia, United States",District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.70,2,0.00,5.84,Chuck Magee,No,,38.895,-77.036,"[38.895,-77.036]"
1642,CA-2016-157266,26.05.2019,01.06.2019,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,"Washington, District of Columbia, United States",District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.00,17.38,Chuck Magee,No,,38.895,-77.036,"[38.895,-77.036]"
9501,CA-2016-149237,26.05.2019,30.05.2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,"Milwaukee, Wisconsin, United States",Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,0.00,11.31,Kelly Williams,No,,43.038,-87.906,"[43.038,-87.906]"
3214,CA-2016-132409,26.05.2019,01.06.2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19134,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.50,1,0.20,0.17,Chuck Magee,No,,39.952,-75.163,"[39.952,-75.163]"
3215,CA-2016-132409,26.05.2019,01.06.2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19134,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.85,2,0.20,6.53,Chuck Magee,No,,39.952,-75.163,"[39.952,-75.163]"
9276,CA-2016-113236,26.05.2019,29.05.2019,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,"Delray Beach, Florida, United States",Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.70,6,0.20,13.85,Cassandra Brandow,No,,26.461,-80.072,"[26.461,-80.072]"
9277,CA-2016-113236,26.05.2019,29.05.2019,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,"Delray Beach, Florida, United States",Florida,33445,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.20,11.98,Cassandra Brandow,No,,26.461,-80.072,"[26.461,-80.072]"
1277,CA-2016-119186,26.05.2019,26.05.2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,"Fort Worth, Texas, United States",Texas,76106,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.99,1,0.20,-7.20,Kelly Williams,No,,32.725,-97.32,"[32.725,-97.32]"
1274,CA-2016-119186,26.05.2019,26.05.2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,"Fort Worth, Texas, United States",Texas,76106,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.37,2,0.20,3.63,Kelly Williams,No,,32.725,-97.32,"[32.725,-97.32]"
1276,CA-2016-119186,26.05.2019,26.05.2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,"Fort Worth, Texas, United States",Texas,76106,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.35,3,0.20,5.20,Kelly Williams,No,,32.725,-97.32,"[32.725,-97.32]"
6607,CA-2016-148852,26.05.2019,31.05.2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,"Santa Ana, California, United States",California,92704,West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,211.17,4,0.20,23.76,Anna Andreadi,No,,33.745,-117.867,"[33.745,-117.867]"
6608,CA-2016-148852,26.05.2019,31.05.2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,"Santa Ana, California, United States",California,92704,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.70,6,0.20,-84.82,Anna Andreadi,No,,33.745,-117.867,"[33.745,-117.867]"
6609,CA-2016-148852,26.05.2019,31.05.2019,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,"Santa Ana, California, United States",California,92704,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.98,3,0.20,116.24,Anna Andreadi,No,,33.745,-117.867,"[33.745,-117.867]"
1275,CA-2016-119186,26.05.2019,26.05.2019,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,"Fort Worth, Texas, United States",Texas,76106,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.30,-88.78,Kelly Williams,No,,32.725,-97.32,"[32.725,-97.32]"
7000,CA-2017-123687,26.05.2020,29.05.2020,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,"Louisville, Kentucky, United States",Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,0.00,62.53,Cassandra Brandow,No,,38.254,-85.759,"[38.254,-85.759]"
7001,CA-2017-123687,26.05.2020,29.05.2020,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,"Louisville, Kentucky, United States",Kentucky,40214,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,0.00,0.77,Cassandra Brandow,No,,38.254,-85.759,"[38.254,-85.759]"
9067,CA-2017-152968,26.05.2020,30.05.2020,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,"Harrisonburg, Virginia, United States",Virginia,22801,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,0.00,6.92,Cassandra Brandow,No,116,38.449,-78.868,"[38.449,-78.868]"
9438,CA-2017-107853,26.05.2020,31.05.2020,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Oceanside,"Oceanside, California, United States",California,92054,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,12.96,2,0.00,6.22,Anna Andreadi,No,789,33.195,-117.379,"[33.195,-117.379]"
79,US-2014-147606,26.11.2017,01.12.2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,"Houston, Texas, United States",Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.30,5,0.60,-14.48,Kelly Williams,No,19,29.763,-95.363,"[29.763,-95.363]"
1638,CA-2014-168984,26.11.2017,02.12.2017,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,"Tigard, Oregon, United States",Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.34,4,0.20,-87.67,Anna Andreadi,No,783,45.431,-122.771,"[45.431,-122.771]"
1637,CA-2014-168984,26.11.2017,02.12.2017,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,"Tigard, Oregon, United States",Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,0.20,-167.27,Anna Andreadi,No,705,45.431,-122.771,"[45.431,-122.771]"
1636,CA-2014-168984,26.11.2017,02.12.2017,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,"Tigard, Oregon, United States",Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.55,3,0.20,5.44,Anna Andreadi,No,705,45.431,-122.771,"[45.431,-122.771]"
5817,CA-2014-124730,26.11.2017,26.11.2017,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,"Utica, New York, United States",New York,13501,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.91,3,0.20,4.68,Chuck Magee,No,705,43.1,-75.232,"[43.1,-75.232]"
5818,CA-2014-124730,26.11.2017,26.11.2017,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,"Utica, New York, United States",New York,13501,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.09,4,0.20,5.77,Chuck Magee,No,705,43.1,-75.232,"[43.1,-75.232]"
8599,CA-2014-141110,26.11.2017,01.12.2017,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,"Fresno, California, United States",California,93727,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,0.20,1.51,Anna Andreadi,No,57,36.747,-119.772,"[36.747,-119.772]"
8602,CA-2014-141110,26.11.2017,01.12.2017,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,"Fresno, California, United States",California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.31,1,0.20,2.56,Anna Andreadi,No,57,36.747,-119.772,"[36.747,-119.772]"
5819,CA-2014-124730,26.11.2017,26.11.2017,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,"Utica, New York, United States",New York,13501,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.00,44.71,Chuck Magee,No,705,43.1,-75.232,"[43.1,-75.232]"
5820,CA-2014-124730,26.11.2017,26.11.2017,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,"Utica, New York, United States",New York,13501,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.00,5.64,Chuck Magee,No,705,43.1,-75.232,"[43.1,-75.232]"
5816,CA-2014-124730,26.11.2017,26.11.2017,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,"Utica, New York, United States",New York,13501,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.00,78.39,Chuck Magee,No,783,43.1,-75.232,"[43.1,-75.232]"
5229,US-2014-147648,26.11.2017,01.12.2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,"San Francisco, California, United States",California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0.00,40.17,Anna Andreadi,No,82,37.774,-122.419,"[37.774,-122.419]"
8600,CA-2014-141110,26.11.2017,01.12.2017,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,"Fresno, California, United States",California,93727,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.00,07.02,Anna Andreadi,No,57,36.747,-119.772,"[36.747,-119.772]"
8601,CA-2014-141110,26.11.2017,01.12.2017,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,"Fresno, California, United States",California,93727,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2,0.00,11.35,Anna Andreadi,No,57,36.747,-119.772,"[36.747,-119.772]"
4271,CA-2015-166975,26.11.2018,30.11.2018,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Jackson,"Jackson, Tennessee, United States",Tennessee,38301,South,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.47,11,0.20,190.43,Cassandra Brandow,No,762,35.614,-88.813,"[35.614,-88.813]"
2032,CA-2015-117961,26.11.2018,30.11.2018,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,"Leominster, Massachusetts, United States",Massachusetts,1453,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,10.95,3,0.00,5.15,Chuck Magee,No,178,42.525,-71.759,"[42.525,-71.759]"
2029,CA-2015-117961,26.11.2018,30.11.2018,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,"Leominster, Massachusetts, United States",Massachusetts,1453,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0.00,6.92,Chuck Magee,No,178,42.525,-71.759,"[42.525,-71.759]"
2031,CA-2015-117961,26.11.2018,30.11.2018,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,"Leominster, Massachusetts, United States",Massachusetts,1453,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,61.04,4,0.00,30.52,Chuck Magee,No,178,42.525,-71.759,"[42.525,-71.759]"
2030,CA-2015-117961,26.11.2018,30.11.2018,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,"Leominster, Massachusetts, United States",Massachusetts,1453,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",104.90,5,0.00,25.18,Chuck Magee,No,178,42.525,-71.759,"[42.525,-71.759]"
5773,CA-2015-158939,26.11.2018,01.12.2018,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,"Springfield, Missouri, United States",Missouri,65807,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0.00,234.00,Kelly Williams,No,654,37.215,-93.298,"[37.215,-93.298]"
8384,CA-2016-145135,26.11.2019,28.11.2019,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,"Shelton, Connecticut, United States",Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0.00,14.99,Chuck Magee,No,,41.316,-73.093,"[41.316,-73.093]"
9650,CA-2016-107104,26.11.2019,30.11.2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,"Los Angeles, California, United States",California,90045,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3 406.66,8,0.15,160.31,Anna Andreadi,No,177,34.052,-118.243,"[34.052,-118.243]"
5924,CA-2016-130288,26.11.2019,30.11.2019,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,"New York City, New York, United States",New York,10011,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.18,2,0.40,-120.05,Chuck Magee,No,1631,40.714,-74.005,"[40.714,-74.005]"
2242,US-2016-126893,26.11.2019,01.12.2019,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19134,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.98,3,0.40,-115.50,Chuck Magee,No,4343,39.952,-75.163,"[39.952,-75.163]"
5274,US-2016-158309,26.11.2019,29.11.2019,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,"Miami, Florida, United States",Florida,33142,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.74,4,0.70,-2.62,Cassandra Brandow,No,5,25.774,-80.193,"[25.774,-80.193]"
9124,US-2016-158288,26.11.2019,28.11.2019,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19120,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.76,9,0.70,-57.76,Chuck Magee,No,535,39.952,-75.163,"[39.952,-75.163]"
7729,CA-2016-106915,26.11.2019,02.12.2019,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,"El Paso, Texas, United States",Texas,79907,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.86,4,0.20,4.24,Kelly Williams,No,535,31.758,-106.486,"[31.758,-106.486]"
2073,CA-2016-129693,26.11.2019,02.12.2019,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98105,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.31,2,0.20,2.56,Anna Andreadi,No,581,47.606,-122.332,"[47.606,-122.332]"
1452,CA-2016-133711,26.11.2019,29.11.2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,"Mobile, Alabama, United States",Alabama,36608,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,7,0.00,34.78,Cassandra Brandow,No,581,30.694,-88.043,"[30.694,-88.043]"
8385,CA-2016-145135,26.11.2019,28.11.2019,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,"Shelton, Connecticut, United States",Connecticut,6484,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0.00,6.41,Chuck Magee,No,5,41.316,-73.093,"[41.316,-73.093]"
1453,CA-2016-133711,26.11.2019,29.11.2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,"Mobile, Alabama, United States",Alabama,36608,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0.00,45.84,Cassandra Brandow,No,581,30.694,-88.043,"[30.694,-88.043]"
1454,CA-2016-133711,26.11.2019,29.11.2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,"Mobile, Alabama, United States",Alabama,36608,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0.00,16.88,Cassandra Brandow,No,581,30.694,-88.043,"[30.694,-88.043]"
1455,CA-2016-133711,26.11.2019,29.11.2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,"Mobile, Alabama, United States",Alabama,36608,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3 040.00,8,0.00,1 459.20,Cassandra Brandow,No,451,30.694,-88.043,"[30.694,-88.043]"
9651,CA-2016-107104,26.11.2019,30.11.2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,"Los Angeles, California, United States",California,90045,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0.00,10.41,Anna Andreadi,No,535,34.052,-118.243,"[34.052,-118.243]"
9652,CA-2016-107104,26.11.2019,30.11.2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,"Los Angeles, California, United States",California,90045,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0.00,19.49,Anna Andreadi,No,535,34.052,-118.243,"[34.052,-118.243]"
9653,CA-2016-107104,26.11.2019,30.11.2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,"Los Angeles, California, United States",California,90045,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.00,297.69,Anna Andreadi,No,177,34.052,-118.243,"[34.052,-118.243]"
7132,CA-2017-141439,26.11.2020,01.12.2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,"Richmond, Indiana, United States",Indiana,47374,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,257.94,3,0.00,67.06,Kelly Williams,No,,39.828,-84.89,"[39.828,-84.89]"
7133,CA-2017-141439,26.11.2020,01.12.2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,"Richmond, Indiana, United States",Indiana,47374,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1 879.96,4,0.00,545.19,Kelly Williams,No,,39.828,-84.89,"[39.828,-84.89]"
7134,CA-2017-141439,26.11.2020,01.12.2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,"Richmond, Indiana, United States",Indiana,47374,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.00,9.89,Kelly Williams,No,,39.828,-84.89,"[39.828,-84.89]"
7135,CA-2017-141439,26.11.2020,01.12.2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,"Richmond, Indiana, United States",Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0.00,43.19,Kelly Williams,No,,39.828,-84.89,"[39.828,-84.89]"
7136,CA-2017-141439,26.11.2020,01.12.2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,"Richmond, Indiana, United States",Indiana,47374,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,828.60,3,0.00,240.29,Kelly Williams,No,,39.828,-84.89,"[39.828,-84.89]"
1431,CA-2017-122700,26.11.2020,30.11.2020,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,TEC-PH-10003092,Technology,Phones,Motorola L804,220.75,8,0.40,-40.47,Chuck Magee,No,294,39.961,-82.998,"[39.961,-82.998]"
3853,CA-2017-130526,26.11.2020,29.11.2020,First Class,GT-14755,Guy Thornton,Consumer,United States,Rockford,"Rockford, Illinois, United States",Illinois,61107,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.57,8,0.80,-53.71,Kelly Williams,No,162,42.271,-89.094,"[42.271,-89.094]"
3630,CA-2017-155957,26.11.2020,30.11.2020,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,52.27,3,0.20,9.80,Chuck Magee,No,32,39.961,-82.998,"[39.961,-82.998]"
3631,CA-2017-155957,26.11.2020,30.11.2020,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213.14,7,0.20,23.98,Chuck Magee,No,32,39.961,-82.998,"[39.961,-82.998]"
5135,CA-2017-155607,26.11.2020,30.11.2020,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,"New York City, New York, United States",New York,10009,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,93.34,4,0.20,32.67,Chuck Magee,No,467,40.714,-74.005,"[40.714,-74.005]"
